"YR","DOY","HR","Time.id","USTAR_1","WS_1","W_SIGMA_1","MO_LENGTH_1","WD_1","z0d","hc","zm_1"
2011,200,11,2011.544968,0.247,2.562,-9999,-52.7633429973205,98.421,-9999,-9999,2
2011,200,11.5,2011.545025,0.224,2.066,-9999,-26.0661136827454,122.557,-9999,-9999,2
2011,200,12,2011.545082,0.258,2.735,-9999,-19.4553058735813,125.906,-9999,-9999,2
2011,200,12.5,2011.545139,0.283,2.731,-9999,-21.3897309642588,120.363,-9999,-9999,2
2011,200,13,2011.545196,0.243,2.223,-9999,-14.2638045494766,126.947,-9999,-9999,2
2011,200,13.5,2011.545253,0.226,2.079,-9999,-13.3527719213326,131.93,-9999,-9999,2
2011,200,14,2011.54531,0.232,2.23,-9999,-17.4423112326041,134.435,-9999,-9999,2
2011,200,14.5,2011.545367,0.228,2.315,-9999,-15.1409852475312,133.403,-9999,-9999,2
2011,200,15,2011.545423,0.253,2.445,-9999,-24.1111040475985,155.376,-9999,-9999,2
2011,200,15.5,2011.54548,0.186,1.723,-9999,-12.1635448303394,170.429,-9999,-9999,2
2011,200,16,2011.545537,0.192,1.652,-9999,-18.1398792433712,165.358,-9999,-9999,2
2011,200,16.5,2011.545594,0.143,1.448,-9999,-9.72287033545129,158.973,-9999,-9999,2
2011,200,17,2011.545651,0.197,1.957,-9999,-58.8461243776497,156.664,-9999,-9999,2
2011,200,17.5,2011.545708,0.201,1.946,-9999,-119.335912718488,171.447,-9999,-9999,2
2011,200,18,2011.545765,0.227,2.264,-9999,382.853018362412,164.906,-9999,-9999,2
2011,200,18.5,2011.545822,0.219,2.189,-9999,119.048156261867,167.073,-9999,-9999,2
2011,200,19,2011.545879,0.205,1.967,-9999,62.8978061227617,170.716,-9999,-9999,2
2011,200,19.5,2011.545936,0.165,1.755,-9999,29.6652904586922,172.817,-9999,-9999,2
2011,200,20,2011.545993,0.12,1.518,-9999,10.7252364091078,186.154,-9999,-9999,2
2011,200,20.5,2011.54605,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,200,21,2011.546107,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,200,21.5,2011.546163,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,200,22,2011.54622,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,200,22.5,2011.546277,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,200,23,2011.546334,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,200,23.5,2011.546391,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,200,24,2011.546448,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,201,0.5,2011.546505,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,201,1,2011.546562,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,201,1.5,2011.546619,0.04,0.344,-9999,8.18373810073903,325.258,-9999,-9999,2
2011,201,2,2011.546676,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,201,2.5,2011.546733,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,201,3,2011.54679,0.031,0.321,-9999,17.4358637547328,195.346,-9999,-9999,2
2011,201,3.5,2011.546847,0.069,0.383,-9999,14.0336356720862,224.198,-9999,-9999,2
2011,201,4,2011.546903,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,201,4.5,2011.54696,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,201,5,2011.547017,0.06,0.369,-9999,8.4486492274105,241.967,-9999,-9999,2
2011,201,5.5,2011.547074,0.035,0.33,-9999,6.0517545214949,193.049,-9999,-9999,2
2011,201,6,2011.547131,0.049,0.51,-9999,4.67787004678433,200.251,-9999,-9999,2
2011,201,6.5,2011.547188,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,201,7,2011.547245,0.089,1.015,-9999,-21.7259499115139,238.772,-9999,-9999,2
2011,201,7.5,2011.547302,0.108,1.061,-9999,-20.8986388936217,251.256,-9999,-9999,2
2011,201,8,2011.547359,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,201,8.5,2011.547416,0.181,1.61,-9999,-54.5644473273376,259.584,-9999,-9999,2
2011,201,9,2011.547473,0.197,1.95,-9999,-40.3260133696786,257.846,-9999,-9999,2
2011,201,9.5,2011.54753,0.211,2.009,-9999,-217.411935652217,251.431,-9999,-9999,2
2011,201,10,2011.547587,0.223,1.477,-9999,-152.254757560144,290.789,-9999,-9999,2
2011,201,10.5,2011.547643,0.238,1.938,-9999,-59.0615295737371,257.634,-9999,-9999,2
2011,201,11,2011.5477,0.235,2.327,-9999,188.552636265179,256.063,-9999,-9999,2
2011,201,11.5,2011.547757,0.306,2.272,-9999,-105.030068230479,276.928,-9999,-9999,2
2011,201,12,2011.547814,0.304,2.338,-9999,-263.20153397552,296.841,-9999,-9999,2
2011,201,12.5,2011.547871,0.317,2.305,-9999,-81.3168606044624,295.299,-9999,-9999,2
2011,201,13,2011.547928,0.353,2.824,-9999,-450.232922289464,305.156,-9999,-9999,2
2011,201,13.5,2011.547985,0.329,2.87,-9999,-159.677940258052,318.148,-9999,-9999,2
2011,201,14,2011.548042,0.324,2.393,-9999,-186.604472061511,316.72,-9999,-9999,2
2011,201,14.5,2011.548099,0.316,2.818,-9999,-394.380507069437,322.04,-9999,-9999,2
2011,201,15,2011.548156,0.398,3.635,-9999,262.213753154856,324.572,-9999,-9999,2
2011,201,15.5,2011.548213,0.33,3.378,-9999,210.009387769015,332.774,-9999,-9999,2
2011,201,16,2011.54827,0.307,2.382,-9999,161.742142528827,358.18,-9999,-9999,2
2011,201,16.5,2011.548327,0.227,2.112,-9999,96.3975206015002,332.394,-9999,-9999,2
2011,201,17,2011.548383,0.24,1.946,-9999,69.4778780873777,302.499,-9999,-9999,2
2011,201,17.5,2011.54844,0.235,2.065,-9999,57.3394643796317,323.989,-9999,-9999,2
2011,201,18,2011.548497,0.196,1.948,-9999,32.1240266603016,328.018,-9999,-9999,2
2011,201,18.5,2011.548554,0.229,2.135,-9999,38.893127650909,309.366,-9999,-9999,2
2011,201,19,2011.548611,0.218,1.963,-9999,34.7103128969259,298.601,-9999,-9999,2
2011,201,19.5,2011.548668,0.186,1.488,-9999,19.1414394888348,288.166,-9999,-9999,2
2011,201,20,2011.548725,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,201,20.5,2011.548782,0.127,1.375,-9999,11.8547929119112,268.741,-9999,-9999,2
2011,201,21,2011.548839,0.121,1.582,-9999,8.71496051007509,260.727,-9999,-9999,2
2011,201,21.5,2011.548896,0.139,1.515,-9999,14.6188710031033,267.265,-9999,-9999,2
2011,201,22,2011.548953,0.176,1.494,-9999,22.0574869232973,272.054,-9999,-9999,2
2011,201,22.5,2011.54901,0.129,1.205,-9999,13.5113695545733,275.561,-9999,-9999,2
2011,201,23,2011.549066,0.108,1.32,-9999,9.19126681181233,266.057,-9999,-9999,2
2011,201,23.5,2011.549123,0.133,1.702,-9999,11.9927240760827,259.223,-9999,-9999,2
2011,201,24,2011.54918,0.172,1.569,-9999,24.4469454014525,266.439,-9999,-9999,2
2011,202,0.5,2011.549237,0.186,1.443,-9999,30.0119085396853,274.538,-9999,-9999,2
2011,202,1,2011.549294,0.179,1.451,-9999,40.0901621112288,276.021,-9999,-9999,2
2011,202,1.5,2011.549351,0.222,1.518,-9999,45.1428843708588,288.561,-9999,-9999,2
2011,202,2,2011.549408,0.33,2.305,-9999,96.6079228957118,296.609,-9999,-9999,2
2011,202,2.5,2011.549465,0.356,2.408,-9999,113.615171734604,296.94,-9999,-9999,2
2011,202,3,2011.549522,0.283,2.385,-9999,61.6688507796963,300.103,-9999,-9999,2
2011,202,3.5,2011.549579,0.281,2.345,-9999,77.1033650319827,298.271,-9999,-9999,2
2011,202,4,2011.549636,0.319,2.295,-9999,110.944140833821,295.683,-9999,-9999,2
2011,202,4.5,2011.549693,0.306,2.106,-9999,106.923584442656,294.997,-9999,-9999,2
2011,202,5,2011.54975,0.319,2.251,-9999,106.111855925084,294.519,-9999,-9999,2
2011,202,5.5,2011.549806,0.281,1.959,-9999,88.5955750269589,290.56,-9999,-9999,2
2011,202,6,2011.549863,0.314,2.212,-9999,144.632765442733,290.733,-9999,-9999,2
2011,202,6.5,2011.54992,0.381,2.56,-9999,282.141789961153,295.226,-9999,-9999,2
2011,202,7,2011.549977,0.402,3.036,-9999,1689.55489900139,297.915,-9999,-9999,2
2011,202,7.5,2011.550034,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,202,8,2011.550091,0.409,3.294,-9999,-650.248954829517,303.431,-9999,-9999,2
2011,202,8.5,2011.550148,0.368,3.534,-9999,-687.210121949939,305.404,-9999,-9999,2
2011,202,9,2011.550205,0.424,3.962,-9999,-1850.86471094177,307.21,-9999,-9999,2
2011,202,9.5,2011.550262,0.406,3.974,-9999,-2162.77472637305,315.293,-9999,-9999,2
2011,202,10,2011.550319,0.426,4.302,-9999,-1771.07177265426,323.628,-9999,-9999,2
2011,202,10.5,2011.550376,0.407,4.338,-9999,-617.037556189915,327.071,-9999,-9999,2
2011,202,11,2011.550433,0.488,4.589,-9999,-886.739019087519,322.33,-9999,-9999,2
2011,202,11.5,2011.55049,0.466,4.46,-9999,-657.798035541893,320.027,-9999,-9999,2
2011,202,12,2011.550546,0.471,4.163,-9999,-377.878335904376,309.604,-9999,-9999,2
2011,202,12.5,2011.550603,0.491,4.659,-9999,-666.454565694404,322.433,-9999,-9999,2
2011,202,13,2011.55066,0.481,4.701,-9999,-445.619693161192,321.457,-9999,-9999,2
2011,202,13.5,2011.550717,0.488,4.839,-9999,-1222.03123582921,318.07,-9999,-9999,2
2011,202,14,2011.550774,0.492,4.869,-9999,837.503682166198,321.103,-9999,-9999,2
2011,202,14.5,2011.550831,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,202,15,2011.550888,0.504,5.162,-9999,3889.7512637146,330.874,-9999,-9999,2
2011,202,15.5,2011.550945,0.523,5.403,-9999,1155.71086562175,325.493,-9999,-9999,2
2011,202,16,2011.551002,0.463,5.142,-9999,482.745606585395,327.217,-9999,-9999,2
2011,202,16.5,2011.551059,0.477,4.966,-9999,322.610438890889,329.141,-9999,-9999,2
2011,202,17,2011.551116,0.439,4.953,-9999,160.365924616979,326.151,-9999,-9999,2
2011,202,17.5,2011.551173,0.419,4.515,-9999,134.789107821025,327.107,-9999,-9999,2
2011,202,18,2011.55123,0.369,4.262,-9999,93.5265524761637,331.217,-9999,-9999,2
2011,202,18.5,2011.551286,0.355,3.731,-9999,72.0416942400748,335.526,-9999,-9999,2
2011,202,19,2011.551343,0.295,2.967,-9999,51.1040354753537,344.234,-9999,-9999,2
2011,202,19.5,2011.5514,0.181,1.959,-9999,16.4322454108507,0.351,-9999,-9999,2
2011,202,20,2011.551457,0.195,1.947,-9999,19.9738060532622,5.952,-9999,-9999,2
2011,202,20.5,2011.551514,0.185,1.998,-9999,16.4896885408522,1.933,-9999,-9999,2
2011,202,21,2011.551571,0.154,1.593,-9999,10.7083196983055,358.5,-9999,-9999,2
2011,202,21.5,2011.551628,0.156,1.813,-9999,10.919209605511,353.101,-9999,-9999,2
2011,202,22,2011.551685,0.135,1.539,-9999,10.1675822296832,333.926,-9999,-9999,2
2011,202,22.5,2011.551742,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,202,23,2011.551799,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,202,23.5,2011.551856,0.088,0.902,-9999,3.91696739246336,302.519,-9999,-9999,2
2011,202,24,2011.551913,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,203,0.5,2011.551969,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,203,1,2011.552026,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,203,1.5,2011.552083,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,203,2,2011.55214,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,203,2.5,2011.552197,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,203,3,2011.552254,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,203,3.5,2011.552311,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,203,4,2011.552368,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,203,4.5,2011.552425,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,203,5,2011.552482,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,203,5.5,2011.552539,0.069,0.621,-9999,8.40995459375923,73.289,-9999,-9999,2
2011,203,6,2011.552596,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,203,6.5,2011.552653,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,203,7,2011.552709,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,203,7.5,2011.552766,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,203,8,2011.552823,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,203,8.5,2011.55288,0.139,1.86,-9999,-65.3418420948025,201.325,-9999,-9999,2
2011,203,9,2011.552937,0.169,1.684,-9999,-76.5828689007759,212.142,-9999,-9999,2
2011,203,9.5,2011.552994,0.09,1.006,-9999,-6.23889641323132,200.401,-9999,-9999,2
2011,203,10,2011.553051,0.122,0.666,-9999,-8.76522844349754,195.522,-9999,-9999,2
2011,203,10.5,2011.553108,0.181,1.027,-9999,-17.2374900999733,245.486,-9999,-9999,2
2011,203,11,2011.553165,0.201,1.152,-9999,-20.8540150819687,283.487,-9999,-9999,2
2011,203,11.5,2011.553222,0.197,1.206,-9999,-16.4553434908051,319.198,-9999,-9999,2
2011,203,12,2011.553279,0.12,0.606,-9999,-3.46743230134244,282.005,-9999,-9999,2
2011,203,12.5,2011.553336,0.149,0.631,-9999,-5.77108906239621,313.824,-9999,-9999,2
2011,203,13,2011.553393,0.163,1.741,-9999,-9.79742580051133,138.275,-9999,-9999,2
2011,203,13.5,2011.553449,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,203,14,2011.553506,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,203,14.5,2011.553563,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,203,15,2011.55362,0.129,1.574,-9999,-133.331272550537,199.125,-9999,-9999,2
2011,203,15.5,2011.553677,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,203,16,2011.553734,0.379,2.726,-9999,1656.01147802604,282.548,-9999,-9999,2
2011,203,16.5,2011.553791,0.22,2.831,-9999,183.807317117902,228.312,-9999,-9999,2
2011,203,17,2011.553848,0.251,2.762,-9999,172.558267356498,227.593,-9999,-9999,2
2011,203,17.5,2011.553905,0.191,2.003,-9999,345.932705904903,261.382,-9999,-9999,2
2011,203,18,2011.553962,0.194,1.373,-9999,-51.1703667682873,286.439,-9999,-9999,2
2011,203,18.5,2011.554019,0.198,1.55,-9999,-84.8477327117298,294.636,-9999,-9999,2
2011,203,19,2011.554076,0.2,1.413,-9999,-330.175052525532,286.887,-9999,-9999,2
2011,203,19.5,2011.554133,0.167,1.906,-9999,169.682905907205,265.765,-9999,-9999,2
2011,203,20,2011.554189,0.194,2.067,-9999,74.5591993358211,265.975,-9999,-9999,2
2011,203,20.5,2011.554246,0.185,1.779,-9999,62.1416375796865,270.092,-9999,-9999,2
2011,203,21,2011.554303,0.156,1.198,-9999,30.9869646803483,277.75,-9999,-9999,2
2011,203,21.5,2011.55436,0.087,0.868,-9999,13.809045764957,356.9,-9999,-9999,2
2011,203,22,2011.554417,0.164,1.559,-9999,50.6261340810331,266.322,-9999,-9999,2
2011,203,22.5,2011.554474,0.161,1.136,-9999,49.3248991948254,304.75,-9999,-9999,2
2011,203,23,2011.554531,0.171,1.984,-9999,33.3338433391564,241.946,-9999,-9999,2
2011,203,23.5,2011.554588,0.117,1.291,-9999,13.4668530342065,357.04,-9999,-9999,2
2011,203,24,2011.554645,0.146,1.495,-9999,21.3196689567667,1.183,-9999,-9999,2
2011,204,0.5,2011.554702,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,204,1,2011.554759,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,204,1.5,2011.554816,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,204,2,2011.554872,0.041,0.228,-9999,54.3885963555285,149.566,-9999,-9999,2
2011,204,2.5,2011.554929,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,204,3,2011.554986,0.079,0.462,-9999,4.95512381756267,251.739,-9999,-9999,2
2011,204,3.5,2011.555043,0.034,0.255,-9999,0.9366160036709,267.74,-9999,-9999,2
2011,204,4,2011.5551,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,204,4.5,2011.555157,0.047,0.457,-9999,13.089101688182,257.568,-9999,-9999,2
2011,204,5,2011.555214,0.08,0.837,-9999,25.450672148397,261.65,-9999,-9999,2
2011,204,5.5,2011.555271,0.104,1.296,-9999,13.6805088111751,249.191,-9999,-9999,2
2011,204,6,2011.555328,0.151,1.788,-9999,48.1320652300062,249.052,-9999,-9999,2
2011,204,6.5,2011.555385,0.199,2.369,-9999,119.841830294326,244.182,-9999,-9999,2
2011,204,7,2011.555442,0.205,2.222,-9999,236.710696265445,243.862,-9999,-9999,2
2011,204,7.5,2011.555499,0.192,1.68,-9999,142.537534965658,263.808,-9999,-9999,2
2011,204,8,2011.555556,0.213,2.433,-9999,169.11175216524,252.673,-9999,-9999,2
2011,204,8.5,2011.555612,0.209,1.66,-9999,903.446325902931,287.211,-9999,-9999,2
2011,204,9,2011.555669,0.21,1.482,-9999,-28.1198565001611,276.481,-9999,-9999,2
2011,204,9.5,2011.555726,0.328,2.252,-9999,-83.2311607944585,289.176,-9999,-9999,2
2011,204,10,2011.555783,0.249,1.455,-9999,-29.2952178065527,302.39,-9999,-9999,2
2011,204,10.5,2011.55584,0.146,0.92,-9999,-6.56056527963596,342.648,-9999,-9999,2
2011,204,11,2011.555897,0.1,0.424,-9999,-1.81428732530934,335.959,-9999,-9999,2
2011,204,11.5,2011.555954,0.156,0.548,-9999,-7.68724218094731,28.458,-9999,-9999,2
2011,204,12,2011.556011,0.098,0.272,-9999,-7.57588553427975,114.041,-9999,-9999,2
2011,204,12.5,2011.556068,0.068,0.6,-9999,-0.608864462004439,186.001,-9999,-9999,2
2011,204,13,2011.556125,0.152,1.875,-9999,-9.0970725543664,238.575,-9999,-9999,2
2011,204,13.5,2011.556182,0.233,1.711,-9999,-30.983164566983,261.875,-9999,-9999,2
2011,204,14,2011.556239,0.246,1.909,-9999,-42.3558976453103,246.13,-9999,-9999,2
2011,204,14.5,2011.556296,0.226,1.618,-9999,-61.4787794491828,274.1,-9999,-9999,2
2011,204,15,2011.556352,0.258,1.757,-9999,-78.9888323611357,288.429,-9999,-9999,2
2011,204,15.5,2011.556409,0.237,1.633,-9999,5661.85735085145,285.156,-9999,-9999,2
2011,204,16,2011.556466,0.166,1.398,-9999,-50.535075320544,234.962,-9999,-9999,2
2011,204,16.5,2011.556523,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,204,17,2011.55658,0.478,3.968,-9999,303.220557320253,258.068,-9999,-9999,2
2011,204,17.5,2011.556637,0.291,3.199,-9999,58.0159289444623,246.018,-9999,-9999,2
2011,204,18,2011.556694,0.413,3.274,-9999,253.328654931958,278.291,-9999,-9999,2
2011,204,18.5,2011.556751,0.324,2.53,-9999,103.628994702207,291.892,-9999,-9999,2
2011,204,19,2011.556808,0.437,2.728,-9999,342.013207266896,316.745,-9999,-9999,2
2011,204,19.5,2011.556865,0.17,2.011,-9999,175.706146759989,191.485,-9999,-9999,2
2011,204,20,2011.556922,0.221,2.405,-9999,286.678767453856,224.479,-9999,-9999,2
2011,204,20.5,2011.556979,0.174,1.61,-9999,127.160859532905,233.117,-9999,-9999,2
2011,204,21,2011.557036,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,204,21.5,2011.557092,0.197,2.147,-9999,121.150903189206,237.969,-9999,-9999,2
2011,204,22,2011.557149,0.223,2.336,-9999,109.344890791762,247.284,-9999,-9999,2
2011,204,22.5,2011.557206,0.128,1.529,-9999,32.8717278865225,254.87,-9999,-9999,2
2011,204,23,2011.557263,0.148,1.624,-9999,90.5977495080501,256.824,-9999,-9999,2
2011,204,23.5,2011.55732,0.299,1.98,-9999,118.254166999058,296.329,-9999,-9999,2
2011,204,24,2011.557377,0.117,1.032,-9999,15.5228219944611,335.388,-9999,-9999,2
2011,205,0.5,2011.557434,0.066,0.598,-9999,9.24668578686211,325.25,-9999,-9999,2
2011,205,1,2011.557491,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,205,1.5,2011.557548,0.101,0.821,-9999,18.4966635950895,275.798,-9999,-9999,2
2011,205,2,2011.557605,0.169,1.113,-9999,58.8434827940769,295.717,-9999,-9999,2
2011,205,2.5,2011.557662,0.115,1.156,-9999,21.9460909607408,303.036,-9999,-9999,2
2011,205,3,2011.557719,0.159,1.633,-9999,47.1684717476214,312.962,-9999,-9999,2
2011,205,3.5,2011.557776,0.152,1.537,-9999,41.5423424516448,316.555,-9999,-9999,2
2011,205,4,2011.557832,0.115,1.297,-9999,21.7381020937622,309.599,-9999,-9999,2
2011,205,4.5,2011.557889,0.139,1.04,-9999,28.6611882946419,301.009,-9999,-9999,2
2011,205,5,2011.557946,0.099,1.136,-9999,16.1455839697856,316.143,-9999,-9999,2
2011,205,5.5,2011.558003,0.074,0.699,-9999,8.5237023523243,296.747,-9999,-9999,2
2011,205,6,2011.55806,0.094,0.872,-9999,17.735511949994,262.953,-9999,-9999,2
2011,205,6.5,2011.558117,0.089,0.484,-9999,-56.3448346466602,271.593,-9999,-9999,2
2011,205,7,2011.558174,0.148,1.13,-9999,-42.3320431051331,292.106,-9999,-9999,2
2011,205,7.5,2011.558231,0.154,1.196,-9999,-28.0385017198659,333.058,-9999,-9999,2
2011,205,8,2011.558288,0.097,0.756,-9999,-5.21465291051222,352.751,-9999,-9999,2
2011,205,8.5,2011.558345,0.094,0.473,-9999,-2.51287281290976,68.087,-9999,-9999,2
2011,205,9,2011.558402,0.145,1.077,-9999,-7.61910442816617,54.119,-9999,-9999,2
2011,205,9.5,2011.558459,0.238,1.68,-9999,-32.0577696122293,49.692,-9999,-9999,2
2011,205,10,2011.558515,0.2,1.646,-9999,-19.0484025930103,69.196,-9999,-9999,2
2011,205,10.5,2011.558572,0.114,0.914,-9999,-3.43562839595687,130.802,-9999,-9999,2
2011,205,11,2011.558629,0.154,1.459,-9999,-8.62363680089143,185.039,-9999,-9999,2
2011,205,11.5,2011.558686,0.13,0.445,-9999,-3.98839683512283,221.668,-9999,-9999,2
2011,205,12,2011.558743,0.202,1.625,-9999,-12.4056794377153,156.708,-9999,-9999,2
2011,205,12.5,2011.5588,0.137,1.646,-9999,-7.20348025932317,208.011,-9999,-9999,2
2011,205,13,2011.558857,0.179,1.398,-9999,-44.1998579679125,252.61,-9999,-9999,2
2011,205,13.5,2011.558914,0.178,0.782,-9999,-44.6329583453422,286.718,-9999,-9999,2
2011,205,14,2011.558971,0.075,0.635,-9999,-14.4454435666427,287,-9999,-9999,2
2011,205,14.5,2011.559028,0.241,2.126,-9999,-363.19325321759,143.892,-9999,-9999,2
2011,205,15,2011.559085,0.268,2.399,-9999,-235.825397912361,137.579,-9999,-9999,2
2011,205,15.5,2011.559142,0.229,2.223,-9999,-104.746748885443,129.01,-9999,-9999,2
2011,205,16,2011.559199,0.266,2.386,-9999,1738.68602104853,140.99,-9999,-9999,2
2011,205,16.5,2011.559255,0.201,2.078,-9999,117.511238372434,150.688,-9999,-9999,2
2011,205,17,2011.559312,0.237,2.344,-9999,-123.321429848344,175.082,-9999,-9999,2
2011,205,17.5,2011.559369,0.143,1.669,-9999,203.270104952358,191.506,-9999,-9999,2
2011,205,18,2011.559426,0.141,1.558,-9999,435.378019875984,201.54,-9999,-9999,2
2011,205,18.5,2011.559483,0.12,1.48,-9999,25.8599074933714,225.132,-9999,-9999,2
2011,205,19,2011.55954,0.089,1.127,-9999,10.3018705601104,217.889,-9999,-9999,2
2011,205,19.5,2011.559597,0.081,1.035,-9999,8.565948842339,212.216,-9999,-9999,2
2011,205,20,2011.559654,0.071,0.962,-9999,6.05755962860584,213.839,-9999,-9999,2
2011,205,20.5,2011.559711,0.24,1.694,-9999,58.8544637714065,276.811,-9999,-9999,2
2011,205,21,2011.559768,0.357,2.58,-9999,260.15838238584,296.637,-9999,-9999,2
2011,205,21.5,2011.559825,0.31,2.454,-9999,128.48892351109,299.84,-9999,-9999,2
2011,205,22,2011.559882,0.255,2.326,-9999,78.110734403076,300.931,-9999,-9999,2
2011,205,22.5,2011.559939,0.264,2.524,-9999,67.4261785955952,308.201,-9999,-9999,2
2011,205,23,2011.559995,0.188,1.928,-9999,32.4501183475478,317.252,-9999,-9999,2
2011,205,23.5,2011.560052,0.107,1.104,-9999,10.0496924409086,330.55,-9999,-9999,2
2011,205,24,2011.560109,0.063,0.788,-9999,3.81240808472213,272.117,-9999,-9999,2
2011,206,0.5,2011.560166,0.163,1.563,-9999,21.7743097460377,306.252,-9999,-9999,2
2011,206,1,2011.560223,0.124,1.033,-9999,15.0473701155135,296.926,-9999,-9999,2
2011,206,1.5,2011.56028,0.09,0.916,-9999,9.30300871329198,320.702,-9999,-9999,2
2011,206,2,2011.560337,0.078,0.663,-9999,9.57782488013509,313.849,-9999,-9999,2
2011,206,2.5,2011.560394,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,206,3,2011.560451,0.123,1.157,-9999,16.1056668198056,348.372,-9999,-9999,2
2011,206,3.5,2011.560508,0.108,1.062,-9999,10.921654682734,354.45,-9999,-9999,2
2011,206,4,2011.560565,0.066,0.388,-9999,16.2448229390523,281.961,-9999,-9999,2
2011,206,4.5,2011.560622,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,206,5,2011.560679,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,206,5.5,2011.560735,0.063,0.492,-9999,7.28382107247425,228.517,-9999,-9999,2
2011,206,6,2011.560792,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,206,6.5,2011.560849,0.165,1.172,-9999,76.9344920983215,293.469,-9999,-9999,2
2011,206,7,2011.560906,0.117,1.051,-9999,-135.122499376983,309.344,-9999,-9999,2
2011,206,7.5,2011.560963,0.143,1.206,-9999,-63.7531620603259,336.137,-9999,-9999,2
2011,206,8,2011.56102,0.171,1.437,-9999,-48.3873708835037,352.409,-9999,-9999,2
2011,206,8.5,2011.561077,0.208,1.448,-9999,-69.1202111494071,11.394,-9999,-9999,2
2011,206,9,2011.561134,0.159,1.185,-9999,-27.1756259653732,30.068,-9999,-9999,2
2011,206,9.5,2011.561191,0.276,2.092,-9999,-84.9954376793395,41.863,-9999,-9999,2
2011,206,10,2011.561248,0.258,1.911,-9999,-47.8122149273692,39.408,-9999,-9999,2
2011,206,10.5,2011.561305,0.285,2.229,-9999,-73.8038736946126,38.236,-9999,-9999,2
2011,206,11,2011.561362,0.324,2.524,-9999,-103.473694034377,48.986,-9999,-9999,2
2011,206,11.5,2011.561418,0.38,2.843,-9999,-169.272593084884,49.343,-9999,-9999,2
2011,206,12,2011.561475,0.358,2.8,-9999,-98.8793637602298,46.801,-9999,-9999,2
2011,206,12.5,2011.561532,0.332,2.777,-9999,-111.832819878962,50.51,-9999,-9999,2
2011,206,13,2011.561589,0.373,2.957,-9999,-200.6853115114,49.333,-9999,-9999,2
2011,206,13.5,2011.561646,0.375,2.819,-9999,-85.9183005729369,40.736,-9999,-9999,2
